BGP4MP|07/31/13 23:56:14|W|202.249.2.185|25152|186.194.207.0/24
BGP4MP|07/31/13 23:56:15|A|2001:200:0:fe00::6249:0|25152|2401:c400::/32|25152 2914 7473 24218 45785|IGP
BGP4MP|07/31/13 23:56:15|A|2001:200:0:fe00::6249:0|25152|2804:548::/32|25152 6939 52720 53005|IGP
BGP4MP|07/31/13 23:56:16|A|202.249.2.185|25152|112.203.192.0/19|25152 2914 9299|IGP
BGP4MP|07/31/13 23:56:16|A|202.249.2.185|25152|203.118.232.0/21|25152 6939 9416|IGP
BGP4MP|07/31/13 23:56:23|A|2001:200:0:fe00::6249:0|25152|2001:dd8:24::/48|25152 2914 45494 24474|IGP
BGP4MP|07/31/13 23:56:23|A|2001:200:0:fe00::6249:0|25152|2001:dd8:24::/47|25152 2914 45494 24474|IGP
BGP4MP|07/31/13 23:56:24|A|2001:200:0:fe00::6249:0|25152|2806:1::/32|25152 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:56:24|A|2001:200:0:fe00::6249:0|25152|2806::/32|25152 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:56:24|A|2001:200:0:fe00::6249:0|25152|2806:3::/32|25152 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:56:24|A|2001:200:0:fe00::6249:0|25152|2806:2::/32|25152 6939 13679 13679 13679 13679 13679 13679 13679 6503|IGP
BGP4MP|07/31/13 23:56:29|A|2001:200:0:fe00::6249:0|25152|2001:67c:1180::/48|25152 2497 701 702 12702 13237 1299 49687 199489|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|201.148.193.0/24|25152 6939 3491 18734 11617 11617 11617|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|200.47.159.0/24|25152 6939 3491 18734 11617 11617 11617|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|201.148.192.0/20|25152 6939 3491 18734 11617 11617 11617|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|200.47.189.0/24|25152 6939 3491 18734 11617 11617 11617|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|200.47.188.0/24|25152 6939 3491 18734 11617 11617 11617|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|200.47.222.0/24|25152 6939 3491 18734 11617 11617 11617|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|200.47.179.0/24|25152 6939 3491 18734 11617 11617 11617|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|200.47.178.0/24|25152 6939 3491 18734 11617 11617 11617|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|200.47.184.0/24|25152 6939 3491 18734 11617 11617 11617|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|200.47.80.0/24|25152 6939 3491 18734 11617 11617 11617|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|200.34.157.0/24|25152 6939 3491 18734 11617 11617 11617|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|200.47.212.0/24|25152 6939 3491 18734 11617 11617 11617|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|200.47.223.0/24|25152 6939 3491 18734 11617 11617 11617|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|200.47.190.0/24|25152 6939 3491 18734 11617 11617 11617|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|200.47.191.0/24|25152 6939 3491 18734 11617 11617 11617|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|201.148.192.0/24|25152 6939 3491 18734 11617 11617 11617|IGP
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|64.187.64.0/23|25152 4713 2914 174 16608|INCOMPLETE
BGP4MP|07/31/13 23:56:32|A|202.249.2.185|25152|201.148.193.0/24|25152 6939 18734 11617 11617 11617|IGP
